Make,Model,ID,disp,type,horse,cyl,gears,lockup,drive,weight,axleratio,nvratio,THC,CO,CO2,NOx,mpg
LEXUS,ES 300h,13-AV2H,2.494,Car,154,4,1,N,F,4000,3.54,24.4,0.0010714,0.0049541,163.0416422,0.0043154,54.2
LEXUS,ES 300h,13-AV2H,2.494,Car,154,4,1,N,F,4000,3.54,24.4,0.0050738,0.0282566,229.9453526,0.002203,38.4
LEXUS,ES 300h,13-AV2H,2.494,Car,154,4,1,N,F,4000,3.54,24.4,0.0060832,0.032725,153.7546886,0.0017847,57.4
LEXUS,ES 300h,13-AV2H,2.494,Car,154,4,1,N,F,4000,3.54,24.4,0.2276643,1.0782336,207.0008178,0.0329422,42
LEXUS,ES 300h,13-AV2H,2.494,Car,154,4,1,N,F,4000,3.54,24.4,0.0028456,0.0188898,218.5061744,0.0020327,40.4
LEXUS,ES 300h,13-AV2H,2.494,Car,154,4,1,N,F,4000,3.54,24.4,0.0067596,0.0162434,159.5902289,0.002054,55.6
LEXUS,ES 300h,13-AV2H,2.494,Car,154,4,1,N,F,4000,3.54,24.4,0.0101617,0.0282071,233.9752834,0.0038389,38
LEXUS,ES 300h,13-AV2H,2.494,Car,154,4,1,N,F,4000,3.54,24.4,0.0001195,0,161.6669428,0.004176,55
LEXUS,ES 350,13-GV1A,3.456,Car,268,6,6,Y,F,3875,3.46,28.1,0.0172867,0.2048099,337.2546768,0.0180877,25.9
LEXUS,ES 350,13-GV1A,3.456,Car,268,6,6,Y,F,3875,3.46,28.1,0.0027668,0.0207675,205.2658403,0.016403,42.7
LEXUS,ES 350,13-GV1A,3.456,Car,268,6,6,Y,F,3875,3.46,28.1,0.0142801,0.1247714,335.6663014,0.0184132,26.3
LEXUS,ES 350,13-GV1A,3.456,Car,268,6,6,Y,F,3875,3.46,28.1,0.0028174,0.0225909,200.5143063,0.0211982,44
LEXUS,ES 350,13-GV1A,3.456,Car,268,6,6,Y,F,3875,3.46,28.1,0.0023262,0.0192458,199.680422,0.0217173,44.2
LEXUS,ES 350,13-GV1A,3.456,Car,268,6,6,Y,F,3875,3.46,28.1,0.0193749,0.1683592,333.8826326,0.0184871,26.4
LEXUS,ES 350,13-GV1A,3.456,Car,268,6,6,Y,F,3875,3.46,28.1,0.0192006,0.2035336,333.8666163,0.017889,26.4
LEXUS,ES 350,13-GV1A,3.456,Car,268,6,6,Y,F,3875,3.46,28.1,0.0036091,0.0242938,199.8027067,0.0208411,44.2
LEXUS,GS 200t F SPORT,16-AE1A,1.998,Car,241,4,8,Y,R,4250,3.13,28.1,0.0189366,0.2512522,336.1858146,0.0144258,26.3
LEXUS,GS 200t F SPORT,16-AE1A,1.998,Car,241,4,8,Y,R,4250,3.13,28.1,0.0090635,0.1076725,207.6551077,0.0025258,42.5
LEXUS,GS 350,16-GR3A,3.456,Car,311,6,8,Y,R,4000,2.94,26.4,0.0198238,0.1275492,354.0594128,0.0114152,25
LEXUS,GS 350,16-GR3A,3.456,Car,311,6,8,Y,R,4000,2.94,26.4,0.0041967,0.0098231,221.6378331,0.0024785,39.8
LEXUS,GS 350,16-GR3A,3.456,Car,311,6,8,Y,R,4000,2.94,26.4,0.013873,0.0880037,356.772589,0.0080484,24.8
LEXUS,GS 350,16-GR3A,3.456,Car,311,6,8,Y,R,4000,2.94,26.4,0.0049954,0.0109665,224.6691004,0.0028478,39.3
LEXUS,GS 350 AWD,16-GR2A,3.456,Car,311,6,6,Y,R,4250,3.77,29,0.0112043,0.0896016,365.8044844,0.0107835,24.2
LEXUS,GS 350 AWD,16-GR2A,3.456,Car,311,6,6,Y,R,4250,3.77,29,0.0014605,0.0148983,240.8852193,0.0024374,36.7
LEXUS,GS 350 AWD,16-GR2A,3.456,Car,311,6,6,Y,R,4250,3.77,28.9,0.0013455,0.0171271,246.1531925,0.001869,36
LEXUS,GS 350 AWD,16-GR2A,3.456,Car,311,6,6,Y,R,4250,3.77,28.9,0.014401,0.0985565,375.4786841,0.0078321,23.6
LEXUS,GS 350 F SPORT,16-GR3A,3.456,Car,311,6,8,Y,R,4250,2.94,26.4,0.0045499,0.0103432,229.9275437,0.0030154,38.5
LEXUS,GS 350 F SPORT,16-GR3A,3.456,Car,311,6,8,Y,R,4250,2.94,26.4,0.0190432,0.1273484,373.6077662,0.0120178,23.6
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.0045732,0.0483595,300.30772,0.003991,29.5
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.2527726,0.795863,293.76457,0.0266634,30.2
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.0041382,0.0339028,271.9626487,0.0076143,32.7
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0,0.0093727,199.5633167,0.0063946,44.5
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.0057596,0.0390829,221.4555253,0.0038345,40.3
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.0043237,0.0364545,269.6515343,0.0044778,32.8
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.0033217,0.0248327,295.3992463,0.0059663,30
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.2618656,0.8552661,292.2064701,0.023465,30.4
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.0050298,0.0492526,218.219106,0.0053436,40.6
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.0001276,0.0052551,198.2589483,0.0061223,44.7
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.0026573,0.0256368,279.9434888,0.0055403,31.6
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.0042008,0.0387865,318.0338112,0.0075496,27.8
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.196558,0.6192698,297.4143893,0.0250143,29.9
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.004761,0.0287862,231.3758624,0.0038641,38.3
LEXUS,GS 450h,13-GW2H,3.456,Car,286,6,1,N,R,4500,3.27,18,0.0001719,0.0025365,203.39544,0.0072385,43.6
LEXUS,GS F,16-UL1A,4.969,Car,467,8,8,Y,R,4500,2.94,26.2,0.0002176,0.0138048,272.8677435,0.00222,32.4
LEXUS,GS F,16-UL1A,4.969,Car,467,8,8,Y,R,4500,2.94,26.2,0.0209785,0.0824523,451.5053229,0.0058316,19.6
LEXUS,GS F,16-UL1A,4.969,Car,467,8,8,Y,R,4500,2.94,26.2,0.0114452,0.145097,396.991128,0.0024115,22.3
LEXUS,GS F,16-UL2A,4.969,Car,467,8,8,Y,R,4500,2.94,26.2,0.0133317,0.0174564,497.0796077,0.0107598,17.8
LEXUS,GS F,16-UL2A,4.969,Car,467,8,8,Y,R,4500,2.94,26.2,0.083682,0.777226,535.4694778,0.0170509,16.7
LEXUS,GX 460,14-UJ3A,4.608,Truck,301,8,6,Y,R,5500,3.91,26.5,0.0286253,1.3104238,516.2117185,0.0103159,17.1
LEXUS,GX 460,14-UJ3A,4.608,Truck,301,8,6,Y,R,5500,3.91,26.5,0.0015026,0.0248274,327.6763487,0.0059655,27
LEXUS,GX 460,14-UJ3A,4.608,Truck,301,8,6,Y,R,5500,3.91,26.5,0.0204345,0.1694467,487.5817972,0.016684,18.1
LEXUS,IS 350,14-GE3A,3.456,Car,306,6,8,Y,R,4000,3.13,29.6,0.0038636,0.0222088,436.019967,0.0031606,20.2
LEXUS,IS 350,14-GE3A,3.456,Car,306,6,8,Y,R,4000,3.13,29.6,0.0057244,0.0164788,232.0758805,0.0038584,38
LEXUS,IS 350,14-GE3A,3.456,Car,306,6,8,Y,R,4000,3.13,29.6,0.02638,0.4419965,348.9625625,0.0161209,25.2
LEXUS,IS 350,14-GE3A,3.456,Car,306,6,8,Y,R,4000,3.13,29.6,0.3943834,0.8965847,427.7353635,0.0327134,20.7
LEXUS,IS 350,14-GE3A,3.456,Car,306,6,8,Y,R,4000,3.13,29.6,0.0203176,0.1104829,361.8556544,0.009265,24.3
LEXUS,IS 350 AWD,14-GE1A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.304047,1.0068961,457.4575183,0.0096277,19.4
LEXUS,IS 350 AWD,14-GE1A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0239862,0.165573,381.0934176,0.0126813,22.9
LEXUS,IS 350 AWD,14-GE1A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0141815,0.4943223,381.0233325,0.0206708,22.9
LEXUS,IS 350 AWD,14-GE1A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.00245,0.0283114,257.5865546,0.007848,33.9
LEXUS,IS 350 AWD,14-GE1A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0230734,0.1521864,382.8041722,0.0105414,23
LEXUS,IS 350 AWD,14-GE1A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0020385,0.0242991,254.6485244,0.0038792,34.6
LEXUS,IS 350 AWD,14-GE1A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.016289,0.37824,373.6050199,0.0209303,23.5
LEXUS,IS 350 AWD,14-GE1A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0211021,0.1700988,379.6131476,0.0106995,23.2
LEXUS,IS 350 AWD,14-GE1A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0009855,0.0377524,254.4467122,0.0026804,34.7
LEXUS,IS 350 AWD,14-GE1A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0138362,0.3451276,373.2932194,0.0139417,23.6
LEXUS,IS 350 AWD,14-GE1A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0052108,0.0097946,455.6473001,0.0050854,19.4
LEXUS,IS 350 AWD,14-GE2A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0106444,0.312008,367.6041009,0.0126443,23.9
LEXUS,IS 350 AWD,14-GE2A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0042723,0.0324311,247.0556177,0.0040266,35.7
LEXUS,IS 350 AWD,14-GE2A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.032744,0.1725754,373.1968112,0.0084867,23.6
LEXUS,IS 350 AWD,14-GE2A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0106992,0.3975037,368.3862307,0.013508,23.9
LEXUS,IS 350 AWD,14-GE2A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0009405,0.032364,245.2055908,0.0028187,36
LEXUS,IS 350 AWD,14-GE2A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.034701,0.1609288,371.7630912,0.0083748,23.7
LEXUS,IS 350 AWD,14-GE2A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0010796,0.0326865,248.1834234,0.002633,35.5
LEXUS,IS 350 AWD,14-GE2A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0107409,0.3933279,369.3355336,0.0093321,23.9
LEXUS,IS 350 AWD,14-GE2A,3.456,Car,306,6,6,Y,R,4250,3.77,30.5,0.0392642,0.1883384,369.8454643,0.0090748,23.8
LEXUS,NX 200t,15-AZ4A,1.998,Truck,235,4,6,Y,F,4250,4.15,30.9,0.0144846,0.0932586,312.0911244,0.0141775,28.3
LEXUS,NX 200t,15-AZ4A,1.998,Truck,235,4,6,Y,F,4250,4.15,30.9,0.006977,0.028804,223.5632005,0.007828,39.5
LEXUS,NX 200t,15-AZ4A,1.998,Truck,235,4,6,Y,F,4250,4.15,30.9,0.0200394,0.1523752,308.8945975,0.0170712,28.6
LEXUS,NX 200t,15-AZ4A,1.998,Truck,235,4,6,Y,F,4250,4.15,30.9,0.0072378,0.0203607,223.1791291,0.0053681,39.6
LEXUS,NX 200t,15-AZ4A,1.998,Truck,235,4,6,Y,F,4250,4.15,30.9,0.0062415,0.0202572,222.9851642,0.0066386,39.6
LEXUS,NX 200t,15-AZ4A,1.998,Truck,235,4,6,Y,F,4250,4.15,30.9,0.0179437,0.1241728,311.6661502,0.0293073,28.3
LEXUS,NX 200t,15-AZ4A,1.998,Truck,235,4,6,Y,F,4250,4.15,31.2,0.0148216,0.0915084,305.297214,0.0113621,29
LEXUS,NX 200t,15-AZ4A,1.998,Truck,235,4,6,Y,F,4250,4.15,31.2,0.0032637,0.0258289,216.5207023,0.0029109,40.7
LEXUS,NX 200t,15-AZ4A,1.998,Truck,235,4,6,Y,F,4250,4.15,31.2,0.0211205,0.1784519,305.6472217,0.0171696,28.9
LEXUS,NX 200t,15-AZ4A,1.998,Truck,235,4,6,Y,F,4250,4.15,31.2,0.0055168,0.0334379,219.6258546,0.0042482,40.2
LEXUS,NX 200t,15-AZ4A,1.998,Truck,235,4,6,Y,F,4250,4.15,31.2,0.0052221,0.0197483,219.5583503,0.0048205,40.2
LEXUS,NX 200t,15-AZ4A,1.998,Truck,235,4,6,Y,F,4250,4.15,31.2,0.0172701,0.1427976,309.6851886,0.010904,28.5
LEXUS,NX 200t AWD,15-AZ3A,1.998,Truck,235,4,6,Y,F,4250,4.15,30.9,0.0085714,0.0502693,225.4821693,0.007831,39.3
LEXUS,NX 200t AWD,15-AZ3A,1.998,Truck,235,4,6,Y,F,4250,4.15,30.9,0.0152641,0.0894917,314.6308531,0.0251367,28.1
LEXUS,NX 200t AWD,15-AZ3A,1.998,Truck,235,4,6,Y,F,4250,4.15,30.9,0.0141486,0.1180196,315.4034913,0.0192414,28
LEXUS,NX 200t AWD,15-AZ3A,1.998,Truck,235,4,6,Y,F,4250,4.15,30.9,0.0060689,0.0283782,225.955555,0.0088803,39.1
LEXUS,NX 200t AWD,15-AZ3A,1.998,Truck,235,4,6,Y,F,4250,4.15,30.9,0.0057825,0.0133814,225.0659159,0.0053835,39.3
LEXUS,NX 200t AWD,15-AZ3A,1.998,Truck,235,4,6,Y,F,4250,4.15,30.9,0.0156313,0.1287227,314.2814743,0.0096464,28.1
LEXUS,NX 200t AWD,15-AZ3A,1.998,Truck,235,4,6,Y,F,4250,4.15,31.2,0.0123623,0.0866308,307.5248045,0.0109037,28.7
LEXUS,NX 200t AWD,15-AZ3A,1.998,Truck,235,4,6,Y,F,4250,4.15,31.2,0.0030823,0.0160666,219.9037926,0.0019203,40.2
LEXUS,NX 200t AWD,15-AZ3A,1.998,Truck,235,4,6,Y,F,4250,4.15,31.2,0.0130242,0.0977474,305.685047,0.0094156,28.9
LEXUS,NX 200t AWD,15-AZ3A,1.998,Truck,235,4,6,Y,F,4250,4.15,31.2,0.0028716,0.01229,218.8985734,0.0023994,40.4
LEXUS,NX 200t AWD,15-AZ3A,1.998,Truck,235,4,6,Y,F,4250,4.15,31.2,0.0040369,0.0128294,217.1965938,0.0028871,40.7
LEXUS,NX 200t AWD,15-AZ3A,1.998,Truck,235,4,6,Y,F,4250,4.15,31.2,0.0133496,0.1046962,307.7343384,0.0095478,28.7
LEXUS,NX 200t AWD F SPORT,15-AZ1A,1.998,Truck,235,4,6,Y,F,4250,4.4,33.4,0.0066064,0.0286905,248.203026,0.0061489,36
LEXUS,NX 200t AWD F SPORT,15-AZ1A,1.998,Truck,235,4,6,Y,F,4250,4.4,33.4,0.0126487,0.1178928,327.7916749,0.0167641,27.2
LEXUS,NX 200t AWD F SPORT,15-AZ1A,1.998,Truck,235,4,6,Y,F,4250,4.4,33.4,0.0140526,0.0972996,319.6166816,0.010399,27.6
LEXUS,NX 200t AWD F SPORT,15-AZ1A,1.998,Truck,235,4,6,Y,F,4250,4.4,33.4,0.0081218,0.0432621,231.3132781,0.0131389,38.3
LEXUS,NX 200t AWD F SPORT,15-AZ1A,1.998,Truck,235,4,6,Y,F,4250,4.4,33.4,0.0078296,0.0424153,230.4571731,0.0092831,38.4
LEXUS,NX 200t AWD F SPORT,15-AZ1A,1.998,Truck,235,4,6,Y,F,4250,4.4,33.4,0.013323,0.114746,315.371684,0.0284604,28.1
LEXUS,NX 200t AWD F SPORT,15-AZ2A,1.998,Truck,235,4,6,Y,F,4250,4.4,32.8,0.0054565,0.0160454,242.5049756,0.0073611,36.4
LEXUS,NX 200t AWD F SPORT,15-AZ2A,1.998,Truck,235,4,6,Y,F,4250,4.4,32.8,0.0143327,0.094954,320.8204425,0.0144823,27.5
LEXUS,NX 200t AWD F SPORT,15-AZ2A,1.998,Truck,235,4,6,Y,F,4250,4.4,32.8,0.0180838,0.1339068,315.7478533,0.011049,28
LEXUS,NX 200t AWD F SPORT,15-AZ2A,1.998,Truck,235,4,6,Y,F,4250,4.4,32.8,0.0057576,0.0360207,232.1836458,0.0076312,38.1
LEXUS,NX 200t AWD F SPORT,15-AZ2A,1.998,Truck,235,4,6,Y,F,4250,4.4,32.8,0.0147636,0.1205086,316.200491,0.01078,28
LEXUS,NX 200t AWD F SPORT,15-AZ2A,1.998,Truck,235,4,6,Y,F,4250,4.4,32.8,0.0050462,0.0222884,231.5337491,0.006844,38.1
LEXUS,NX 300h AWD,15-AZ2H,2.494,Truck,112,4,1,N,F,4500,3.54,21.1,0.0004373,0.0192993,203.0984779,0.0025656,43.5
LEXUS,NX 300h AWD,15-AZ2H,2.494,Truck,112,4,1,N,F,4500,3.54,21.1,0.0077861,0.0854518,196.527687,0.0015542,44.8
LEXUS,NX 300h AWD,15-AZ2H,2.494,Truck,112,4,1,N,F,4500,3.54,21.1,0.0012969,0.0110954,210.1926328,0.0036751,42.1
LEXUS,NX 300h AWD,15-AZ2H,2.494,Truck,112,4,1,N,F,4500,3.54,21.1,0.0205952,0.2141946,204.8862389,0.0083089,43
